FechaHora,Bateria_Volts,Corriente_Panel_Solar,LgcTsol,Nivel_Agua_m,Precipitacion_mm,Precipitacion_24h_mm,Presion_Sensor_cm,Temperatura_Agua_C,Temperatura_Interna_C,Humedad_Interna_Porc,Año,Mes,Dia,Hora,Clasificacion_Clima
2007-11-17 09:00:00,12.822222222222221,44.88888888888889,0.5555555555555556,0.5,440.0,16.11111111111111,0.0,6.977777777777778,28.0,26.666666666666668,2007,11,17,9,Desconocido
2007-11-17 08:00:00,12.766666666666666,33.66666666666667,0.6666666666666666,0.5,440.0,19.333333333333336,0.0,6.433333333333333,27.0,29.0,2007,11,17,8,Desconocido
2007-11-16 10:00:00,12.700000000000001,34.66666666666667,0.3333333333333333,0.5,440.0,19.333333333333332,0.0,4.8,23.333333333333332,31.333333333333332,2007,11,16,10,Desconocido
2007-11-16 09:00:00,12.666666666666668,28.88888888888889,0.4444444444444444,0.5,439.0,16.11111111111111,0.0,4.8,23.11111111111111,26.444444444444443,2007,11,16,9,Desconocido
2007-11-16 08:00:00,12.633333333333333,23.11111111111111,0.5555555555555556,0.5,437.0,12.88888888888889,0.0,4.8,22.88888888888889,21.555555555555554,2007,11,16,8,Desconocido
2007-11-16 07:00:00,12.6,17.333333333333336,0.6666666666666666,0.5,436.0,9.666666666666664,0.0,4.8,22.666666666666668,16.666666666666664,2007,11,16,7,Desconocido
2007-11-16 06:00:00,12.566666666666666,11.555555555555557,0.7777777777777777,0.5,435.3333333333333,6.444444444444443,0.0,4.8,22.444444444444443,11.777777777777771,2007,11,16,6,Desconocido
2007-11-16 05:00:00,12.533333333333333,5.777777777777779,0.8888888888888888,0.5,434.6666666666667,3.2222222222222214,0.0,4.8,22.22222222222222,6.888888888888886,2007,11,16,5,Desconocido
2007-11-16 04:00:00,12.5,0.0,1.0,0.5,434.0,0.0,0.0,4.8,22.0,2.0,2007,11,16,4,Frío_y_Lluvioso
2007-11-16 03:00:00,12.5,0.0,1.0,0.5,434.0,0.0,0.0,4.8,22.0,26.5,2007,11,16,3,Desconocido
2007-11-16 02:00:00,12.5,0.0,1.0,0.5,434.0,0.0,0.0,4.8,22.0,51.0,2007,11,16,2,Frío_y_Lluvioso
2007-11-16 01:00:00,12.514285714285714,1.0,0.8571428571428572,0.5,434.0,0.0,0.0,4.8,22.142857142857142,48.42857142857143,2007,11,16,1,Desconocido
2007-11-16 00:00:00,12.528571428571428,2.0,0.7142857142857143,0.5,434.0,0.0,0.0,4.8,22.285714285714285,45.857142857142854,2007,11,16,0,Desconocido
2007-11-15 23:00:00,12.542857142857143,3.0,0.5714285714285714,0.5,434.0,0.0,0.0,4.8,22.428571428571427,43.285714285714285,2007,11,15,23,Desconocido
2007-11-15 22:00:00,12.557142857142857,4.0,0.4285714285714286,0.5,434.0,0.0,0.0,4.8,22.571428571428573,40.714285714285715,2007,11,15,22,Desconocido
2007-11-15 21:00:00,12.571428571428571,5.0,0.2857142857142858,0.5,433.0,0.0,0.0,4.8,22.714285714285715,38.14285714285714,2007,11,15,21,Desconocido
2007-11-15 20:00:00,12.585714285714285,6.0,0.1428571428571429,0.5,431.0,0.0,0.0,4.8,22.857142857142858,35.57142857142857,2007,11,15,20,Desconocido
2007-11-15 19:00:00,12.6,7.0,0.0,0.5,427.0,0.0,0.0,4.8,23.0,33.0,2007,11,15,19,Frío_y_Lluvioso
2007-11-15 18:00:00,12.649999999999999,6.5,0.0,0.5,423.0,0.0,0.0,4.8,23.5,41.5,2007,11,15,18,Desconocido
2007-11-15 17:00:00,12.7,6.0,0.0,0.5,417.0,0.0,0.0,4.8,24.0,50.0,2007,11,15,17,Frío_y_Lluvioso
2007-11-15 16:00:00,12.774999999999999,18.0,0.0,0.5,413.0,0.0,0.0,4.8,25.75,47.5,2007,11,15,16,Desconocido
2007-11-15 15:00:00,12.85,30.0,0.0,0.5,411.0,0.0,0.0,4.8,27.5,45.0,2007,11,15,15,Desconocido
2007-11-15 14:00:00,12.925,42.0,0.0,0.5,411.0,0.0,0.0,4.8,29.25,42.5,2007,11,15,14,Desconocido
2007-11-15 13:00:00,13.0,54.0,0.0,0.5,411.0,0.0,0.0,4.8,31.0,40.0,2007,11,15,13,Frío_y_Lluvioso
2007-11-15 12:00:00,12.866666666666667,36.0,0.3333333333333333,0.5,411.0,0.3333333333333333,0.0,4.8,29.333333333333332,28.0,2007,11,15,12,Desconocido
2007-11-15 11:00:00,12.733333333333333,18.0,0.6666666666666666,0.5,411.0,0.6666666666666666,0.0,4.8,27.666666666666668,16.0,2007,11,15,11,Desconocido
2007-11-15 10:00:00,12.6,0.0,1.0,0.5122381761482262,411.0,1.0,0.0,4.8,26.0,4.0,2007,11,15,10,Frío_y_Lluvioso
2007-11-15 09:00:00,12.6,0.0,1.0,0.5276079203771603,411.0,1.0,0.0,4.8,26.0,4.0,2007,11,15,9,Frío_y_Lluvioso
2007-11-15 08:00:00,12.6,0.0,1.0,0.5435373197255774,415.0,1.0,0.0,4.8,26.0,57.0,2007,11,15,8,Frío_y_Lluvioso
2007-11-15 07:00:00,12.6,0.0,1.0,0.5593381818039556,411.0,1.0,0.0,4.8,26.0,49.0,2007,11,15,7,Frío_y_Lluvioso
2007-11-15 06:00:00,12.649999999999999,0.0,1.0,0.5,411.0,1.0,0.0,4.8,26.0,37.0,2007,11,15,6,Desconocido
2007-11-15 05:00:00,12.7,0.0,1.0,0.5187746086263038,411.0,1.0,0.0,4.8,26.0,25.0,2007,11,15,5,Frío_y_Lluvioso
2007-11-15 04:00:00,12.7,0.0,1.0,0.5,411.0,1.0,0.0,4.8,26.5,39.0,2007,11,15,4,Desconocido
2007-11-15 03:00:00,12.7,0.0,1.0,0.511295149212828,411.0,1.0,0.0,4.8,27.0,53.0,2007,11,15,3,Frío_y_Lluvioso
2007-11-15 02:00:00,12.7,0.0,1.0,0.5301826300115178,411.0,1.0,0.0,4.8,28.0,32.0,2007,11,15,2,Frío_y_Lluvioso
2007-11-15 01:00:00,12.7,0.0,1.0,0.5497391449938153,411.0,1.0,0.0,4.8,29.0,5.0,2007,11,15,1,Frío_y_Lluvioso
2007-11-15 00:00:00,12.799999999999999,13.2,0.8,0.5,411.0,1.0,0.0,10.419999999999998,29.6,13.8,2007,11,15,0,Desconocido
2007-11-14 23:00:00,12.899999999999999,26.4,0.6,0.5,411.0,1.0,0.0,16.04,30.2,22.6,2007,11,14,23,Desconocido
2007-11-14 22:00:00,13.0,39.599999999999994,0.3999999999999999,0.5,411.0,1.0,0.0,21.66,30.8,31.400000000000002,2007,11,14,22,Desconocido
2007-11-14 21:00:00,13.1,52.8,0.19999999999999996,0.5,411.0,1.0,0.0,27.279999999999998,31.4,40.2,2007,11,14,21,Desconocido
2007-11-14 20:00:00,13.2,66.0,0.0,0.5108698675991141,411.0,1.0,0.0,32.9,32.0,49.0,2007,11,14,20,Cálido_y_Lluvioso
2007-11-14 19:00:00,13.149999999999999,71.5,0.0,0.5,411.0,1.0,0.0,26.1,35.0,31.0,2007,11,14,19,Desconocido
2007-11-14 18:00:00,13.1,77.0,0.0,0.5137268851701231,411.0,1.0,0.0,19.3,38.0,13.0,2007,11,14,18,Templado_y_Lluvioso
2007-11-14 16:00:00,13.05,57.25,0.0,0.5,411.0,1.0,0.0,15.825,49.25,6.5,2007,11,14,16,Desconocido
2007-11-14 15:00:00,13.0,58.5,0.0,0.5,411.0,1.0,0.0,12.15,42.5,13.0,2007,11,14,15,Desconocido
2007-11-14 14:00:00,12.95,59.75,0.0,0.5,411.0,1.0,0.0,8.475000000000001,35.75,19.5,2007,11,14,14,Desconocido
2007-11-14 13:00:00,12.9,61.0,0.0,0.5122018320194981,411.0,1.0,0.0,4.8,29.0,26.0,2007,11,14,13,Frío_y_Lluvioso
2007-11-14 12:00:00,12.857142857142858,52.285714285714285,0.14285714285714285,0.5,411.0,1.4285714285714286,0.0,4.8,28.571428571428573,27.142857142857142,2007,11,14,12,Desconocido
2007-11-14 11:00:00,12.814285714285715,43.57142857142857,0.2857142857142857,0.5,411.0,1.8571428571428572,0.0,4.8,28.142857142857142,28.285714285714285,2007,11,14,11,Desconocido
2007-11-14 10:00:00,12.771428571428572,34.85714285714286,0.42857142857142855,0.5,411.0,2.2857142857142856,0.0,4.8,27.714285714285715,29.428571428571427,2007,11,14,10,Desconocido
2007-11-14 09:00:00,12.728571428571428,26.142857142857146,0.5714285714285714,0.5,411.0,2.7142857142857144,0.0,4.8,27.285714285714285,30.57142857142857,2007,11,14,9,Desconocido
2007-11-14 08:00:00,12.685714285714285,17.42857142857143,0.7142857142857142,0.5,411.0,3.142857142857143,0.0,4.8,26.857142857142858,31.714285714285715,2007,11,14,8,Desconocido
2007-11-14 07:00:00,12.642857142857142,8.714285714285722,0.8571428571428571,0.5,411.0,3.571428571428571,0.0,4.8,26.42857142857143,32.857142857142854,2007,11,14,7,Desconocido
2007-11-14 06:00:00,12.6,0.0,1.0,0.572987238637006,410.0,4.0,0.0,4.8,26.0,34.0,2007,11,14,6,Frío_y_Lluvioso
2007-11-14 05:00:00,12.6,0.0,1.0,0.5,410.0,4.0,0.0,4.8,26.0,43.5,2007,11,14,5,Desconocido
2007-11-14 04:00:00,12.6,0.0,1.0,0.5671206461023626,410.0,4.0,0.0,4.8,26.0,53.0,2007,11,14,4,Frío_y_Lluvioso
2007-11-14 03:00:00,12.7,0.0,1.0,0.6297499246621943,410.0,4.0,0.0,4.8,27.0,31.0,2007,11,14,3,Frío_y_Lluvioso
2007-11-14 02:00:00,12.7,0.0,1.0,0.6804310554689711,410.0,4.0,0.0,4.8,27.0,1.0,2007,11,14,2,Frío_y_Lluvioso
2007-11-14 01:00:00,12.733333333333333,0.0,1.0,0.5,410.0,4.0,0.0,4.8,28.333333333333332,16.0,2007,11,14,1,Desconocido
2007-11-14 00:00:00,12.766666666666667,0.0,1.0,0.5,410.0,4.0,0.0,4.8,29.666666666666668,31.0,2007,11,14,0,Desconocido
2007-11-13 23:00:00,12.8,0.0,1.0,0.566338073386337,410.0,4.0,0.0,4.8,31.0,46.0,2007,11,13,23,Frío_y_Lluvioso
2007-11-13 22:00:00,12.95,30.0,0.5,0.5,410.0,4.0,0.0,12.349999999999998,33.5,47.0,2007,11,13,22,Desconocido
2007-11-13 21:00:00,13.1,60.0,0.0,0.5746917680383921,410.0,4.0,0.0,19.9,36.0,48.0,2007,11,13,21,Templado_y_Lluvioso
2007-11-13 20:00:00,13.1,70.0,0.0,0.5,410.0,4.0,0.0,16.125,35.5,37.0,2007,11,13,20,Desconocido
2007-11-13 19:00:00,13.1,80.0,0.0,0.5,410.0,4.0,0.0,12.35,35.0,26.0,2007,11,13,19,Desconocido
2007-11-13 18:00:00,13.1,90.0,0.0,0.5,410.0,4.0,0.0,8.575,34.5,15.0,2007,11,13,18,Desconocido
2007-11-13 17:00:00,13.1,100.0,0.0,0.567205630870412,410.0,4.0,0.0,4.8,34.0,4.0,2007,11,13,17,Frío_y_Lluvioso
2007-11-13 16:00:00,13.1,125.0,0.0,0.6319500859990194,410.0,4.0,0.0,4.8,34.0,8.0,2007,11,13,16,Frío_y_Lluvioso
2007-11-13 15:00:00,13.1,93.0,0.0,0.702058751581325,410.0,4.0,0.0,4.8,32.0,61.0,2007,11,13,15,Frío_y_Lluvioso
2007-11-13 14:00:00,13.0,77.5,0.16666666666666666,0.5,410.0,5.166666666666667,0.0,4.8,30.166666666666668,53.666666666666664,2007,11,13,14,Desconocido
2007-11-13 13:00:00,12.9,62.0,0.3333333333333333,0.5,410.0,6.333333333333334,0.0,4.8,28.333333333333332,46.333333333333336,2007,11,13,13,Desconocido
2007-11-13 12:00:00,12.8,46.5,0.5,0.5,410.0,7.5,0.0,4.8,26.5,39.0,2007,11,13,12,Desconocido
2007-11-13 11:00:00,12.7,31.0,0.6666666666666666,0.5,410.0,8.666666666666668,0.0,4.8,24.666666666666668,31.666666666666668,2007,11,13,11,Desconocido
2007-11-13 10:00:00,12.6,15.5,0.8333333333333333,0.5,410.0,9.833333333333334,0.0,4.8,22.833333333333336,24.333333333333336,2007,11,13,10,Desconocido
2007-11-13 09:00:00,12.5,0.0,1.0,0.624175685422079,410.0,11.0,0.0,4.8,21.0,17.0,2007,11,13,9,Frío_y_Lluvioso
2007-11-13 08:00:00,12.5,0.0,1.0,0.5,410.0,11.0,0.0,4.8,21.5,13.5,2007,11,13,8,Desconocido
2007-11-13 07:00:00,12.5,0.0,1.0,0.6917859081920769,410.0,11.0,0.0,4.8,22.0,10.0,2007,11,13,7,Frío_y_Lluvioso
2007-11-13 06:00:00,12.5,0.0,1.0,0.8194694967573908,410.0,11.0,0.0,4.8,22.0,6.0,2007,11,13,6,Frío_y_Lluvioso
2007-11-13 05:00:00,12.5,0.0,1.0,1.0194458694104875,410.0,11.0,0.0,4.8,22.0,7.0,2007,11,13,5,Frío_y_Lluvioso
2007-11-13 04:00:00,12.5,0.0,1.0,0.5,410.0,11.0,0.0,4.8,22.0,34.0,2007,11,13,4,Desconocido
2007-11-13 03:00:00,12.5,0.0,1.0,0.665821450713692,410.0,11.0,0.0,4.8,22.0,61.0,2007,11,13,3,Frío_y_Lluvioso
2007-11-13 02:00:00,12.5,0.0,1.0,0.7765238966025437,410.0,11.0,0.0,4.8,22.0,42.0,2007,11,13,2,Frío_y_Lluvioso
2007-11-13 01:00:00,12.5,0.0,1.0,0.9180980912517842,410.0,11.0,0.0,4.8,22.0,32.0,2007,11,13,1,Frío_y_Lluvioso
2007-11-13 00:00:00,12.55,0.0,1.0,0.5,410.0,11.0,0.0,4.8,23.0,22.5,2007,11,13,0,Desconocido
2007-11-12 23:00:00,12.6,0.0,1.0,0.7179304795830166,410.0,11.0,0.0,4.8,24.0,13.0,2007,11,12,23,Frío_y_Lluvioso
2007-11-12 22:00:00,12.7,2.0,1.0,0.8974299675548502,410.0,11.0,0.0,4.8,25.0,15.0,2007,11,12,22,Frío_y_Lluvioso
2007-11-12 21:00:00,12.85,22.0,0.5,0.5,410.0,11.0,0.0,4.8,25.0,20.5,2007,11,12,21,Desconocido
2007-11-12 20:00:00,13.0,42.0,0.0,0.6797406273409572,410.0,11.0,0.0,4.8,25.0,26.0,2007,11,12,20,Frío_y_Lluvioso
2007-11-12 19:00:00,12.96,41.2,0.0,0.5,410.0,11.0,0.0,4.8,24.8,26.2,2007,11,12,19,Desconocido
2007-11-12 18:00:00,12.92,40.4,0.0,0.5,410.0,11.0,0.0,4.8,24.6,26.4,2007,11,12,18,Desconocido
2007-11-12 17:00:00,12.88,39.6,0.0,0.5,410.0,11.0,0.0,4.8,24.4,26.6,2007,11,12,17,Desconocido
2007-11-12 16:00:00,12.84,38.8,0.0,0.5,410.0,11.0,0.0,4.8,24.2,26.8,2007,11,12,16,Desconocido
2007-11-12 15:00:00,12.8,38.0,0.0,0.6695393236543721,410.0,11.0,0.0,4.8,24.0,27.0,2007,11,12,15,Frío_y_Lluvioso
2007-11-12 14:00:00,12.725000000000001,28.75,0.25,0.5,410.0,8.25,0.0,4.8,24.25,34.75,2007,11,12,14,Desconocido
2007-11-12 13:00:00,12.65,19.5,0.5,0.5,407.0,5.5,0.0,4.8,24.5,42.5,2007,11,12,13,Desconocido
2007-11-12 12:00:00,12.575,10.25,0.75,0.5,406.0,2.75,0.0,4.8,24.75,50.25,2007,11,12,12,Desconocido
2007-11-12 11:00:00,12.5,1.0,1.0,0.5,397.0,0.0,0.0,4.8,25.0,58.0,2007,11,12,11,Frío_y_Lluvioso
2007-11-12 10:00:00,12.55,0.5,1.0,0.5,395.0,0.0,0.0,4.8,26.0,40.5,2007,11,12,10,Desconocido
2007-11-12 09:00:00,12.6,0.0,1.0,0.5,395.0,0.0,0.0,4.8,27.0,23.0,2007,11,12,9,Frío_y_Lluvioso
2007-11-12 08:00:00,12.633333333333333,0.0,1.0,0.5,395.0,0.0,0.0,4.8,27.666666666666668,32.666666666666664,2007,11,12,8,Desconocido
2007-11-12 07:00:00,12.666666666666666,0.0,1.0,0.5,395.0,0.0,0.0,4.8,28.333333333333332,42.33333333333333,2007,11,12,7,Desconocido
2007-11-12 06:00:00,12.7,0.0,1.0,0.5,395.0,0.0,0.0,4.8,29.0,52.0,2007,11,12,6,Frío_y_Lluvioso
2007-11-12 05:00:00,12.7,0.0,1.0,0.5,395.0,0.0,0.0,4.8,29.0,48.5,2007,11,12,5,Desconocido
2007-11-12 04:00:00,12.7,0.0,1.0,0.5,395.0,0.0,0.0,4.8,29.0,45.0,2007,11,12,4,Frío_y_Lluvioso
2007-11-12 03:00:00,12.7,0.0,1.0,0.5,395.0,0.0,0.0,4.8,29.0,43.666666666666664,2007,11,12,3,Desconocido
2007-11-12 02:00:00,12.7,0.0,1.0,0.5,395.0,0.0,0.0,4.8,29.0,42.333333333333336,2007,11,12,2,Desconocido
2007-11-12 01:00:00,12.7,0.0,1.0,0.5,395.0,0.0,0.0,4.8,29.0,41.0,2007,11,12,1,Frío_y_Lluvioso
2007-11-12 00:00:00,12.75,12.0,0.75,0.5,395.0,0.0,0.0,5.925,31.5,37.25,2007,11,12,0,Desconocido
2007-11-11 23:00:00,12.8,24.0,0.5,0.5,395.0,0.0,0.0,7.050000000000001,34.0,33.5,2007,11,11,23,Desconocido
2007-11-11 22:00:00,12.85,36.0,0.25,0.5,395.0,0.0,0.0,8.175,36.5,29.75,2007,11,11,22,Desconocido
2007-11-11 21:00:00,12.9,48.0,0.0,0.5,395.0,0.0,0.0,9.3,39.0,26.0,2007,11,11,21,Frío_y_Lluvioso
2007-11-11 20:00:00,13.0,50.0,0.0,0.5,395.0,0.0,0.0,7.1,39.0,32.0,2007,11,11,20,Frío_y_Lluvioso
2007-11-11 19:00:00,13.0,54.666666666666664,0.0,0.5,395.0,0.0,0.0,7.866666666666666,39.0,28.666666666666668,2007,11,11,19,Desconocido
2007-11-11 18:00:00,13.0,59.333333333333336,0.0,0.5,395.0,0.0,0.0,8.633333333333333,39.0,25.333333333333332,2007,11,11,18,Desconocido
2007-11-11 17:00:00,13.0,64.0,0.0,0.5,395.0,0.0,0.0,9.4,39.0,22.0,2007,11,11,17,Frío_y_Lluvioso
2007-11-11 16:00:00,13.0,65.0,0.0,0.5,395.0,0.0,0.0,10.100000000000001,38.0,29.0,2007,11,11,16,Desconocido
2007-11-11 15:00:00,13.0,66.0,0.0,0.5,395.0,0.0,0.0,10.8,37.0,36.0,2007,11,11,15,Frío_y_Lluvioso
2007-11-11 14:00:00,12.9,64.0,0.0,0.5,395.0,0.0,0.0,10.5,36.0,10.0,2007,11,11,14,Frío_y_Lluvioso
2007-11-11 13:00:00,12.7,27.0,0.0,0.5,395.0,0.0,0.0,49.1,38.0,28.0,2007,11,11,13,Cálido_y_Lluvioso
2007-11-11 12:00:00,12.674999999999999,20.25,0.25,0.5,395.0,0.0,0.0,38.025,35.0,27.25,2007,11,11,12,Desconocido
2007-11-11 11:00:00,12.649999999999999,13.5,0.5,0.5,395.0,0.0,0.0,26.95,32.0,26.5,2007,11,11,11,Desconocido
2007-11-11 10:00:00,12.625,6.75,0.75,0.5,395.0,0.0,0.0,15.875,29.0,25.75,2007,11,11,10,Desconocido
2007-11-11 09:00:00,12.6,0.0,1.0,0.5,395.0,0.0,0.0,4.8,26.0,25.0,2007,11,11,9,Frío_y_Lluvioso
2007-11-11 07:00:00,12.6,82.5,1.0,0.5,394.0,8.0,0.0,10.4,26.0,48.0,2007,11,11,7,Desconocido
2007-11-11 06:00:00,12.6,0.0,1.0,0.5,395.0,0.0,0.0,4.8,28.0,59.0,2007,11,11,6,Frío_y_Lluvioso
2007-11-11 05:00:00,12.7,0.0,1.0,0.5,395.0,0.0,0.0,4.8,28.0,56.0,2007,11,11,5,Frío_y_Lluvioso
2007-11-11 04:00:00,12.7,0.0,1.0,0.5,395.0,0.0,0.0,4.8,28.0,43.0,2007,11,11,4,Frío_y_Lluvioso
2007-11-11 03:00:00,12.7,0.0,1.0,0.5,395.0,0.0,0.0,4.8,28.0,60.0,2007,11,11,3,Frío_y_Lluvioso
2007-11-11 02:00:00,12.7,0.0,1.0,0.5,395.0,0.0,0.0,4.8,28.0,19.0,2007,11,11,2,Frío_y_Lluvioso
2007-11-11 01:00:00,12.733333333333333,0.0,1.0,0.5,395.0,0.0,0.0,4.2,29.666666666666668,25.333333333333332,2007,11,11,1,Desconocido
2007-11-11 00:00:00,12.766666666666667,0.0,1.0,0.5,395.0,0.0,0.0,3.5999999999999996,31.333333333333332,31.666666666666664,2007,11,11,0,Desconocido
2007-11-10 23:00:00,12.8,0.0,1.0,0.5,395.0,0.0,0.0,3.0,33.0,38.0,2007,11,10,23,Frío_y_Lluvioso
2007-11-10 22:00:00,12.9,22.0,0.5,0.5,395.0,0.0,0.0,5.8,36.5,27.5,2007,11,10,22,Desconocido
2007-11-10 21:00:00,13.0,44.0,0.0,0.5,395.0,0.0,0.0,8.6,40.0,17.0,2007,11,10,21,Frío_y_Lluvioso
2007-11-10 20:00:00,13.025,141.75,0.0,0.5,395.0,12.75,0.0,8.35,36.75,15.75,2007,11,10,20,Desconocido
2007-11-10 16:00:00,13.0,61.0,0.0,1.317696345349428,395.0,0.0,0.0,10.9,38.0,7.0,2007,11,10,16,Frío_y_Lluvioso
2007-11-10 15:00:00,13.05,74.0,0.0,0.5,395.0,0.0,0.0,12.600000000000001,37.0,19.0,2007,11,10,15,Desconocido
2007-11-10 14:00:00,13.1,87.0,0.0,0.5,395.0,0.0,0.0,14.3,36.0,31.0,2007,11,10,14,Frío_y_Lluvioso
2007-11-10 13:00:00,12.8,37.0,0.0,0.5,395.0,0.0,0.0,12.2,36.0,26.0,2007,11,10,13,Frío_y_Lluvioso
2007-11-10 12:00:00,12.76,29.6,0.2,0.5,395.0,0.0,0.0,10.719999999999999,33.8,30.2,2007,11,10,12,Desconocido
2007-11-10 11:00:00,12.72,22.2,0.4,0.5,395.0,0.0,0.0,9.239999999999998,31.6,34.4,2007,11,10,11,Desconocido
2007-11-10 10:00:00,12.68,14.799999999999997,0.6000000000000001,0.5,395.0,0.0,0.0,7.76,29.4,38.6,2007,11,10,10,Desconocido
2007-11-10 09:00:00,12.64,7.399999999999999,0.8,0.5,395.0,0.0,0.0,6.279999999999999,27.2,42.8,2007,11,10,9,Desconocido
2007-11-10 08:00:00,12.6,0.0,1.0,0.5,395.0,0.0,0.0,4.8,25.0,47.0,2007,11,10,8,Frío_y_Lluvioso
2007-11-10 07:00:00,12.6,0.0,1.0,0.5,395.0,0.0,0.0,4.8,25.0,35.0,2007,11,10,7,Frío_y_Lluvioso
2007-11-10 06:00:00,12.649999999999999,0.0,1.0,0.5,395.0,0.0,0.0,4.8,25.5,18.5,2007,11,10,6,Desconocido
2007-11-10 05:00:00,12.7,0.0,1.0,0.5,395.0,0.0,0.0,4.8,26.0,2.0,2007,11,10,5,Frío_y_Lluvioso
2007-11-10 04:00:00,12.7,0.0,1.0,0.5,395.0,0.0,0.0,4.8,27.0,14.0,2007,11,10,4,Frío_y_Lluvioso
2007-11-10 03:00:00,12.7,0.0,1.0,0.5,395.0,0.0,0.0,4.8,27.0,27.5,2007,11,10,3,Desconocido
2007-11-10 02:00:00,12.7,0.0,1.0,0.5,395.0,0.0,0.0,4.8,27.0,41.0,2007,11,10,2,Frío_y_Lluvioso
2007-11-10 01:00:00,12.75,4.25,0.75,0.5,395.0,0.0,0.0,6.725,29.25,41.75,2007,11,10,1,Desconocido
2007-11-10 00:00:00,12.8,8.5,0.5,0.5,395.0,0.0,0.0,8.65,31.5,42.5,2007,11,10,0,Desconocido
2007-11-09 23:00:00,12.85,12.75,0.25,0.5,395.0,0.0,0.0,10.575,33.75,43.25,2007,11,9,23,Desconocido
2007-11-09 22:00:00,12.9,17.0,0.0,0.5,395.0,0.0,0.0,12.5,36.0,44.0,2007,11,9,22,Frío_y_Lluvioso
2007-11-09 21:00:00,13.1,48.0,0.0,0.5162622032163141,395.0,1.0,0.0,10.1,39.0,24.0,2007,11,9,21,Frío_y_Lluvioso
2007-11-09 20:00:00,13.1,48.0,0.0,0.5036373056626664,395.0,0.0,0.0,9.9,39.0,11.0,2007,11,9,20,Frío_y_Lluvioso
2007-11-09 19:00:00,13.1,50.0,0.0,0.5,395.0,0.0,0.0,10.0,38.5,19.0,2007,11,9,19,Desconocido
2007-11-09 18:00:00,13.1,52.0,0.0,0.5,395.0,0.0,0.0,10.1,38.0,27.0,2007,11,9,18,Frío_y_Lluvioso
2007-11-09 17:00:00,13.0,55.0,0.0,0.5,395.0,0.0,0.0,10.5,38.0,61.0,2007,11,9,17,Frío_y_Lluvioso
2007-11-09 16:00:00,13.05,60.0,0.0,0.5,395.0,0.0,0.0,9.65,37.0,40.0,2007,11,9,16,Desconocido
2007-11-09 15:00:00,13.1,65.0,0.0,0.5,395.0,0.0,0.0,8.8,36.0,19.0,2007,11,9,15,Frío_y_Lluvioso
2007-11-09 14:00:00,13.0,52.0,0.2,0.5,395.0,2.6,0.0,8.0,33.4,20.8,2007,11,9,14,Desconocido
2007-11-09 13:00:00,12.9,39.0,0.4,0.5,395.0,5.2,0.0,7.2,30.8,22.6,2007,11,9,13,Desconocido
2007-11-09 12:00:00,12.799999999999999,26.0,0.6000000000000001,0.5,395.0,7.800000000000001,0.0,6.4,28.2,24.4,2007,11,9,12,Desconocido
2007-11-09 11:00:00,12.7,13.0,0.8,0.5,395.0,10.4,0.0,5.6,25.6,26.2,2007,11,9,11,Desconocido
2007-11-09 10:00:00,12.6,0.0,1.0,0.6560682144710438,395.0,13.0,0.0,4.8,23.0,28.0,2007,11,9,10,Frío_y_Lluvioso
2007-11-09 09:00:00,12.6,0.0,1.0,0.5,395.0,13.0,0.0,4.8,23.25,35.75,2007,11,9,9,Desconocido
2007-11-09 08:00:00,12.6,0.0,1.0,0.5,395.0,13.0,0.0,4.8,23.5,43.5,2007,11,9,8,Desconocido
2007-11-09 07:00:00,12.6,0.0,1.0,0.5,395.0,13.0,0.0,4.8,23.75,51.25,2007,11,9,7,Desconocido
2007-11-09 06:00:00,12.6,0.0,1.0,0.6649691425765627,395.0,13.0,0.0,4.8,24.0,59.0,2007,11,9,6,Frío_y_Lluvioso
2007-11-09 05:00:00,12.649999999999999,0.0,1.0,0.5,395.0,13.0,0.0,4.8,24.5,45.5,2007,11,9,5,Desconocido
2007-11-09 04:00:00,12.7,0.0,1.0,0.6703470546600646,395.0,13.0,0.0,4.8,25.0,32.0,2007,11,9,4,Frío_y_Lluvioso
2007-11-09 03:00:00,12.7,0.0,1.0,0.8595256740406988,395.0,13.0,0.0,4.8,26.0,56.0,2007,11,9,3,Frío_y_Lluvioso
2007-11-09 02:00:00,12.7,0.0,1.0,0.5,395.0,13.0,0.0,4.8,26.5,42.5,2007,11,9,2,Desconocido
2007-11-09 01:00:00,12.7,0.0,1.0,0.6394180954132926,395.0,13.0,0.0,4.8,27.0,29.0,2007,11,9,1,Frío_y_Lluvioso
2007-11-09 00:00:00,12.75,0.0,1.0,0.5,395.0,13.0,0.0,18.15,28.0,24.0,2007,11,9,0,Desconocido
2007-11-08 23:00:00,12.8,0.0,1.0,0.6923920485132261,395.0,13.0,0.0,31.5,29.0,19.0,2007,11,8,23,Cálido_y_Lluvioso
2007-11-08 22:00:00,12.95,18.5,0.5,0.5,395.0,13.0,0.0,19.15,31.5,15.5,2007,11,8,22,Desconocido
2007-11-08 21:00:00,13.1,37.0,0.0,0.6679161352322094,395.0,13.0,0.0,6.8,34.0,12.0,2007,11,8,21,Frío_y_Lluvioso
2007-11-08 20:00:00,13.1,41.666666666666664,0.0,0.5,395.0,13.0,0.0,7.0,35.0,23.333333333333336,2007,11,8,20,Desconocido
2007-11-08 19:00:00,13.1,46.333333333333336,0.0,0.5,395.0,13.0,0.0,7.2,36.0,34.66666666666667,2007,11,8,19,Desconocido
